--- REPORTE DIA 3 ---
ESTADISTICAS
- Cantidad de agendados:	32186
479)	CI: I-8-42 | Edad:42 | Riesgo: 4
480)	CI: I-1-72 | Edad:72 | Riesgo: 5
481)	CI: I-6-68 | Edad:68 | Riesgo: 1
482)	CI: I-3-34 | Edad:34 | Riesgo: 4
483)	CI: I-4-56 | Edad:56 | Riesgo: 1
484)	CI: I-2-46 | Edad:46 | Riesgo: 1
485)	CI: I-0-56 | Edad:56 | Riesgo: 3
486)	CI: I-5-26 | Edad:26 | Riesgo: 5
487)	CI: I-9-66 | Edad:66 | Riesgo: 4
488)	CI: I-8-69 | Edad:69 | Riesgo: 3
489)	CI: I-1-83 | Edad:83 | Riesgo: 5
490)	CI: I-6-66 | Edad:66 | Riesgo: 2
491)	CI: I-3-82 | Edad:82 | Riesgo: 2
492)	CI: I-4-69 | Edad:69 | Riesgo: 3
493)	CI: I-2-83 | Edad:83 | Riesgo: 2
494)	CI: I-0-40 | Edad:40 | Riesgo: 2
495)	CI: I-5-75 | Edad:75 | Riesgo: 2
496)	CI: I-9-71 | Edad:71 | Riesgo: 4
497)	CI: I-8-84 | Edad:84 | Riesgo: 4
498)	CI: I-1-79 | Edad:79 | Riesgo: 1
499)	CI: I-6-74 | Edad:74 | Riesgo: 3
500)	CI: I-3-77 | Edad:77 | Riesgo: 4
501)	CI: I-4-73 | Edad:73 | Riesgo: 3
502)	CI: I-2-67 | Edad:67 | Riesgo: 5
503)	CI: I-0-73 | Edad:73 | Riesgo: 2
504)	CI: I-5-69 | Edad:69 | Riesgo: 4
505)	CI: I-9-80 | Edad:80 | Riesgo: 1
506)	CI: I-8-68 | Edad:68 | Riesgo: 3
507)	CI: I-1-28 | Edad:28 | Riesgo: 3
508)	CI: I-6-70 | Edad:70 | Riesgo: 4
509)	CI: I-3-66 | Edad:66 | Riesgo: 5
510)	CI: I-4-78 | Edad:78 | Riesgo: 5
511)	CI: I-2-86 | Edad:86 | Riesgo: 5
512)	CI: I-0-83 | Edad:83 | Riesgo: 5
513)	CI: I-5-68 | Edad:68 | Riesgo: 2
514)	CI: I-9-72 | Edad:72 | Riesgo: 5
515)	CI: I-8-68 | Edad:68 | Riesgo: 5
516)	CI: I-1-73 | Edad:73 | Riesgo: 2
517)	CI: I-6-71 | Edad:71 | Riesgo: 2
518)	CI: I-3-84 | Edad:84 | Riesgo: 4
519)	CI: I-4-39 | Edad:39 | Riesgo: 4
520)	CI: I-2-21 | Edad:21 | Riesgo: 2
521)	CI: I-0-86 | Edad:86 | Riesgo: 3
522)	CI: I-5-75 | Edad:75 | Riesgo: 4
523)	CI: I-9-70 | Edad:70 | Riesgo: 4
524)	CI: I-8-73 | Edad:73 | Riesgo: 5
525)	CI: I-1-74 | Edad:74 | Riesgo: 5
526)	CI: I-6-76 | Edad:76 | Riesgo: 1
527)	CI: I-3-72 | Edad:72 | Riesgo: 3
528)	CI: I-4-49 | Edad:49 | Riesgo: 2
529)	CI: I-2-82 | Edad:82 | Riesgo: 5
530)	CI: I-0-42 | Edad:42 | Riesgo: 4
531)	CI: I-5-22 | Edad:22 | Riesgo: 5
532)	CI: I-9-84 | Edad:84 | Riesgo: 4
533)	CI: I-8-76 | Edad:76 | Riesgo: 3
534)	CI: I-1-74 | Edad:74 | Riesgo: 1
535)	CI: I-6-80 | Edad:80 | Riesgo: 2
536)	CI: I-3-80 | Edad:80 | Riesgo: 2
537)	CI: I-4-63 | Edad:63 | Riesgo: 2
538)	CI: I-2-41 | Edad:41 | Riesgo: 4
539)	CI: I-0-48 | Edad:48 | Riesgo: 5
540)	CI: I-5-88 | Edad:88 | Riesgo: 1
541)	CI: I-9-73 | Edad:73 | Riesgo: 3
542)	CI: I-8-66 | Edad:66 | Riesgo: 4
543)	CI: I-1-71 | Edad:71 | Riesgo: 1
544)	CI: I-6-76 | Edad:76 | Riesgo: 5
545)	CI: I-3-67 | Edad:67 | Riesgo: 5
546)	CI: I-4-42 | Edad:42 | Riesgo: 1
547)	CI: I-2-72 | Edad:72 | Riesgo: 5
548)	CI: I-0-71 | Edad:71 | Riesgo: 5
549)	CI: I-5-71 | Edad:71 | Riesgo: 4
550)	CI: I-9-85 | Edad:85 | Riesgo: 1
551)	CI: I-8-88 | Edad:88 | Riesgo: 2
552)	CI: I-1-23 | Edad:23 | Riesgo: 2
553)	CI: I-6-29 | Edad:29 | Riesgo: 1
554)	CI: I-3-84 | Edad:84 | Riesgo: 5
555)	CI: I-4-85 | Edad:85 | Riesgo: 2
556)	CI: I-2-73 | Edad:73 | Riesgo: 2
557)	CI: I-0-70 | Edad:70 | Riesgo: 2
558)	CI: I-5-82 | Edad:82 | Riesgo: 1
559)	CI: I-9-85 | Edad:85 | Riesgo: 5
560)	CI: I-8-78 | Edad:78 | Riesgo: 1
561)	CI: I-1-78 | Edad:78 | Riesgo: 3
562)	CI: I-6-82 | Edad:82 | Riesgo: 4
563)	CI: I-3-22 | Edad:22 | Riesgo: 4
564)	CI: I-4-79 | Edad:79 | Riesgo: 4
565)	CI: I-2-40 | Edad:40 | Riesgo: 2
566)	CI: I-0-72 | Edad:72 | Riesgo: 1
567)	CI: I-5-79 | Edad:79 | Riesgo: 1
568)	CI: I-9-73 | Edad:73 | Riesgo: 3
569)	CI: I-8-78 | Edad:78 | Riesgo: 2
570)	CI: I-1-67 | Edad:67 | Riesgo: 3
571)	CI: I-6-76 | Edad:76 | Riesgo: 1
572)	CI: I-3-66 | Edad:66 | Riesgo: 2
573)	CI: I-4-84 | Edad:84 | Riesgo: 1
574)	CI: I-2-80 | Edad:80 | Riesgo: 1
575)	CI: I-0-40 | Edad:40 | Riesgo: 1
576)	CI: I-5-77 | Edad:77 | Riesgo: 4
577)	CI: I-9-21 | Edad:21 | Riesgo: 1
578)	CI: I-8-85 | Edad:85 | Riesgo: 5
579)	CI: I-1-88 | Edad:88 | Riesgo: 1
580)	CI: I-6-83 | Edad:83 | Riesgo: 1
581)	CI: I-3-66 | Edad:66 | Riesgo: 5
582)	CI: I-4-78 | Edad:78 | Riesgo: 2
583)	CI: I-2-79 | Edad:79 | Riesgo: 4
584)	CI: I-0-88 | Edad:88 | Riesgo: 5
585)	CI: I-5-71 | Edad:71 | Riesgo: 1
586)	CI: I-9-52 | Edad:52 | Riesgo: 4
587)	CI: I-8-87 | Edad:87 | Riesgo: 1
588)	CI: I-1-33 | Edad:33 | Riesgo: 3
589)	CI: I-6-61 | Edad:61 | Riesgo: 2
590)	CI: I-3-71 | Edad:71 | Riesgo: 1
591)	CI: I-4-71 | Edad:71 | Riesgo: 1
592)	CI: I-2-78 | Edad:78 | Riesgo: 2
593)	CI: I-0-55 | Edad:55 | Riesgo: 4
594)	CI: I-5-85 | Edad:85 | Riesgo: 4
595)	CI: I-9-69 | Edad:69 | Riesgo: 4
596)	CI: I-8-79 | Edad:79 | Riesgo: 1
597)	CI: I-1-86 | Edad:86 | Riesgo: 5
598)	CI: I-6-78 | Edad:78 | Riesgo: 3
599)	CI: I-3-66 | Edad:66 | Riesgo: 1
600)	CI: I-4-76 | Edad:76 | Riesgo: 3
601)	CI: I-2-71 | Edad:71 | Riesgo: 4
602)	CI: I-0-83 | Edad:83 | Riesgo: 1
603)	CI: I-5-22 | Edad:22 | Riesgo: 2
604)	CI: I-9-75 | Edad:75 | Riesgo: 2
605)	CI: I-8-77 | Edad:77 | Riesgo: 4
606)	CI: I-1-83 | Edad:83 | Riesgo: 4
607)	CI: I-6-71 | Edad:71 | Riesgo: 5
608)	CI: I-3-23 | Edad:23 | Riesgo: 1
609)	CI: I-4-55 | Edad:55 | Riesgo: 2
610)	CI: I-2-88 | Edad:88 | Riesgo: 5
611)	CI: I-0-70 | Edad:70 | Riesgo: 4
612)	CI: I-5-68 | Edad:68 | Riesgo: 2
613)	CI: I-9-80 | Edad:80 | Riesgo: 2
614)	CI: I-8-76 | Edad:76 | Riesgo: 3
615)	CI: I-1-73 | Edad:73 | Riesgo: 5
616)	CI: I-6-69 | Edad:69 | Riesgo: 2
617)	CI: I-3-69 | Edad:69 | Riesgo: 1
618)	CI: I-4-71 | Edad:71 | Riesgo: 2
619)	CI: I-2-85 | Edad:85 | Riesgo: 3
620)	CI: I-0-60 | Edad:60 | Riesgo: 1
621)	CI: I-5-63 | Edad:63 | Riesgo: 4
622)	CI: I-9-32 | Edad:32 | Riesgo: 1
623)	CI: I-8-71 | Edad:71 | Riesgo: 3
624)	CI: I-1-82 | Edad:82 | Riesgo: 2
625)	CI: I-6-75 | Edad:75 | Riesgo: 3
626)	CI: I-3-74 | Edad:74 | Riesgo: 3
627)	CI: I-4-22 | Edad:22 | Riesgo: 4
628)	CI: I-2-22 | Edad:22 | Riesgo: 5
629)	CI: I-0-61 | Edad:61 | Riesgo: 4
630)	CI: I-5-31 | Edad:31 | Riesgo: 3
631)	CI: I-9-75 | Edad:75 | Riesgo: 3
632)	CI: I-8-79 | Edad:79 | Riesgo: 1
633)	CI: I-1-86 | Edad:86 | Riesgo: 3
634)	CI: I-6-69 | Edad:69 | Riesgo: 2
635)	CI: I-3-70 | Edad:70 | Riesgo: 3
636)	CI: I-4-81 | Edad:81 | Riesgo: 5
637)	CI: I-2-70 | Edad:70 | Riesgo: 3
638)	CI: I-0-19 | Edad:19 | Riesgo: 2
639)	CI: I-5-80 | Edad:80 | Riesgo: 1
640)	CI: I-9-73 | Edad:73 | Riesgo: 2
641)	CI: I-8-83 | Edad:83 | Riesgo: 5
642)	CI: I-1-45 | Edad:45 | Riesgo: 1
643)	CI: I-6-29 | Edad:29 | Riesgo: 2
644)	CI: I-3-85 | Edad:85 | Riesgo: 5
645)	CI: I-4-89 | Edad:89 | Riesgo: 1
646)	CI: I-2-89 | Edad:89 | Riesgo: 1
647)	CI: I-0-88 | Edad:88 | Riesgo: 5
648)	CI: I-5-86 | Edad:86 | Riesgo: 1
649)	CI: I-9-76 | Edad:76 | Riesgo: 1
650)	CI: I-8-84 | Edad:84 | Riesgo: 2
651)	CI: I-1-70 | Edad:70 | Riesgo: 2
652)	CI: I-6-84 | Edad:84 | Riesgo: 1
653)	CI: I-3-77 | Edad:77 | Riesgo: 4
654)	CI: I-4-34 | Edad:34 | Riesgo: 5
655)	CI: I-2-80 | Edad:80 | Riesgo: 1
656)	CI: I-0-80 | Edad:80 | Riesgo: 4
657)	CI: I-5-35 | Edad:35 | Riesgo: 3
658)	CI: I-9-89 | Edad:89 | Riesgo: 1
659)	CI: I-8-76 | Edad:76 | Riesgo: 4
660)	CI: I-1-78 | Edad:78 | Riesgo: 3
661)	CI: I-6-75 | Edad:75 | Riesgo: 2
662)	CI: I-3-81 | Edad:81 | Riesgo: 1
663)	CI: I-4-79 | Edad:79 | Riesgo: 3
664)	CI: I-2-74 | Edad:74 | Riesgo: 5
665)	CI: I-0-79 | Edad:79 | Riesgo: 3
666)	CI: I-5-82 | Edad:82 | Riesgo: 4
667)	CI: I-9-69 | Edad:69 | Riesgo: 2
668)	CI: I-8-79 | Edad:79 | Riesgo: 4
669)	CI: I-1-56 | Edad:56 | Riesgo: 4
670)	CI: I-6-69 | Edad:69 | Riesgo: 2
671)	CI: I-3-85 | Edad:85 | Riesgo: 1
672)	CI: I-4-88 | Edad:88 | Riesgo: 1
673)	CI: I-2-85 | Edad:85 | Riesgo: 3
674)	CI: I-0-76 | Edad:76 | Riesgo: 2
675)	CI: I-5-65 | Edad:65 | Riesgo: 4
676)	CI: I-9-88 | Edad:88 | Riesgo: 5
677)	CI: I-8-75 | Edad:75 | Riesgo: 1
678)	CI: I-1-61 | Edad:61 | Riesgo: 5
679)	CI: I-6-26 | Edad:26 | Riesgo: 1
680)	CI: I-3-88 | Edad:88 | Riesgo: 5
681)	CI: I-4-70 | Edad:70 | Riesgo: 3
682)	CI: I-2-68 | Edad:68 | Riesgo: 5
683)	CI: I-0-61 | Edad:61 | Riesgo: 1
684)	CI: I-5-41 | Edad:41 | Riesgo: 3
685)	CI: I-9-79 | Edad:79 | Riesgo: 1
686)	CI: I-8-76 | Edad:76 | Riesgo: 4
687)	CI: I-1-66 | Edad:66 | Riesgo: 2
688)	CI: I-6-67 | Edad:67 | Riesgo: 4
689)	CI: I-3-32 | Edad:32 | Riesgo: 4
690)	CI: I-4-67 | Edad:67 | Riesgo: 3
691)	CI: I-2-87 | Edad:87 | Riesgo: 2
692)	CI: I-0-43 | Edad:43 | Riesgo: 2
693)	CI: I-5-79 | Edad:79 | Riesgo: 5
694)	CI: I-9-73 | Edad:73 | Riesgo: 5
695)	CI: I-8-86 | Edad:86 | Riesgo: 5
696)	CI: I-1-34 | Edad:34 | Riesgo: 5
697)	CI: I-6-55 | Edad:55 | Riesgo: 2
698)	CI: I-3-68 | Edad:68 | Riesgo: 5
699)	CI: I-4-79 | Edad:79 | Riesgo: 1
700)	CI: I-2-63 | Edad:63 | Riesgo: 1
701)	CI: I-0-18 | Edad:18 | Riesgo: 3
702)	CI: I-5-80 | Edad:80 | Riesgo: 3
703)	CI: I-9-70 | Edad:70 | Riesgo: 3
704)	CI: I-8-55 | Edad:55 | Riesgo: 2
705)	CI: I-1-68 | Edad:68 | Riesgo: 1
706)	CI: I-6-77 | Edad:77 | Riesgo: 2
707)	CI: I-3-72 | Edad:72 | Riesgo: 3
708)	CI: I-4-46 | Edad:46 | Riesgo: 5
709)	CI: I-2-36 | Edad:36 | Riesgo: 1
710)	CI: I-0-72 | Edad:72 | Riesgo: 2
711)	CI: I-5-85 | Edad:85 | Riesgo: 4
712)	CI: I-9-75 | Edad:75 | Riesgo: 4
713)	CI: I-8-18 | Edad:18 | Riesgo: 2
714)	CI: I-1-69 | Edad:69 | Riesgo: 5
715)	CI: I-6-84 | Edad:84 | Riesgo: 1
716)	CI: I-3-81 | Edad:81 | Riesgo: 2
717)	CI: I-4-88 | Edad:88 | Riesgo: 3
718)	CI: I-2-88 | Edad:88 | Riesgo: 4
719)	CI: I-0-82 | Edad:82 | Riesgo: 5
720)	CI: I-5-82 | Edad:82 | Riesgo: 2
721)	CI: I-9-71 | Edad:71 | Riesgo: 4
722)	CI: I-8-85 | Edad:85 | Riesgo: 5
723)	CI: I-1-40 | Edad:40 | Riesgo: 2
724)	CI: I-6-87 | Edad:87 | Riesgo: 1
725)	CI: I-3-79 | Edad:79 | Riesgo: 2
726)	CI: I-4-36 | Edad:36 | Riesgo: 3
727)	CI: I-2-81 | Edad:81 | Riesgo: 3
728)	CI: I-0-81 | Edad:81 | Riesgo: 5
729)	CI: I-5-31 | Edad:31 | Riesgo: 5
730)	CI: I-9-77 | Edad:77 | Riesgo: 1
731)	CI: I-8-44 | Edad:44 | Riesgo: 5
732)	CI: I-1-83 | Edad:83 | Riesgo: 2
733)	CI: I-6-82 | Edad:82 | Riesgo: 5
734)	CI: I-3-81 | Edad:81 | Riesgo: 4
735)	CI: I-4-67 | Edad:67 | Riesgo: 1
736)	CI: I-2-85 | Edad:85 | Riesgo: 2
737)	CI: I-0-32 | Edad:32 | Riesgo: 3
738)	CI: I-5-75 | Edad:75 | Riesgo: 2
739)	CI: I-9-81 | Edad:81 | Riesgo: 2
740)	CI: I-8-76 | Edad:76 | Riesgo: 1
741)	CI: I-1-89 | Edad:89 | Riesgo: 5
742)	CI: I-6-55 | Edad:55 | Riesgo: 1
743)	CI: I-3-76 | Edad:76 | Riesgo: 5
744)	CI: I-4-70 | Edad:70 | Riesgo: 4
745)	CI: I-2-73 | Edad:73 | Riesgo: 1
746)	CI: I-0-76 | Edad:76 | Riesgo: 1
747)	CI: I-5-67 | Edad:67 | Riesgo: 3
748)	CI: I-9-38 | Edad:38 | Riesgo: 4
749)	CI: I-8-66 | Edad:66 | Riesgo: 2
750)	CI: I-1-86 | Edad:86 | Riesgo: 5
751)	CI: I-6-35 | Edad:35 | Riesgo: 4
752)	CI: I-3-82 | Edad:82 | Riesgo: 1
753)	CI: I-4-48 | Edad:48 | Riesgo: 4
754)	CI: I-2-85 | Edad:85 | Riesgo: 3
755)	CI: I-0-66 | Edad:66 | Riesgo: 5
756)	CI: I-5-82 | Edad:82 | Riesgo: 4
757)	CI: I-9-49 | Edad:49 | Riesgo: 2
758)	CI: I-8-22 | Edad:22 | Riesgo: 3
759)	CI: I-1-64 | Edad:64 | Riesgo: 5
760)	CI: I-6-76 | Edad:76 | Riesgo: 2
761)	CI: I-3-51 | Edad:51 | Riesgo: 5
762)	CI: I-4-85 | Edad:85 | Riesgo: 2
763)	CI: I-2-82 | Edad:82 | Riesgo: 1
764)	CI: I-0-89 | Edad:89 | Riesgo: 5
765)	CI: I-5-75 | Edad:75 | Riesgo: 2
766)	CI: I-9-79 | Edad:79 | Riesgo: 4
767)	CI: I-8-50 | Edad:50 | Riesgo: 2
768)	CI: I-1-84 | Edad:84 | Riesgo: 4
769)	CI: I-6-87 | Edad:87 | Riesgo: 3
770)	CI: I-3-75 | Edad:75 | Riesgo: 5
771)	CI: I-4-85 | Edad:85 | Riesgo: 2
772)	CI: I-2-76 | Edad:76 | Riesgo: 3
773)	CI: I-0-58 | Edad:58 | Riesgo: 3
774)	CI: I-5-66 | Edad:66 | Riesgo: 4
775)	CI: I-9-76 | Edad:76 | Riesgo: 3
776)	CI: I-8-66 | Edad:66 | Riesgo: 1
777)	CI: I-1-18 | Edad:18 | Riesgo: 5
778)	CI: I-6-62 | Edad:62 | Riesgo: 5
779)	CI: I-3-71 | Edad:71 | Riesgo: 1
780)	CI: I-4-89 | Edad:89 | Riesgo: 4
781)	CI: I-2-30 | Edad:30 | Riesgo: 2
782)	CI: I-0-72 | Edad:72 | Riesgo: 2
783)	CI: I-5-29 | Edad:29 | Riesgo: 3
784)	CI: I-9-82 | Edad:82 | Riesgo: 3
785)	CI: I-8-88 | Edad:88 | Riesgo: 5
786)	CI: I-1-69 | Edad:69 | Riesgo: 3
787)	CI: I-6-51 | Edad:51 | Riesgo: 3
788)	CI: I-3-40 | Edad:40 | Riesgo: 4
789)	CI: I-4-70 | Edad:70 | Riesgo: 4
790)	CI: I-2-74 | Edad:74 | Riesgo: 5
791)	CI: I-0-69 | Edad:69 | Riesgo: 1
792)	CI: I-5-74 | Edad:74 | Riesgo: 2
793)	CI: I-9-28 | Edad:28 | Riesgo: 1
794)	CI: I-8-81 | Edad:81 | Riesgo: 1
795)	CI: I-1-89 | Edad:89 | Riesgo: 5
796)	CI: I-6-65 | Edad:65 | Riesgo: 5
797)	CI: I-3-69 | Edad:69 | Riesgo: 2
798)	CI: I-4-73 | Edad:73 | Riesgo: 4
799)	CI: I-2-67 | Edad:67 | Riesgo: 5
800)	CI: I-0-54 | Edad:54 | Riesgo: 5
801)	CI: I-5-79 | Edad:79 | Riesgo: 1
802)	CI: I-9-69 | Edad:69 | Riesgo: 1
803)	CI: I-8-80 | Edad:80 | Riesgo: 1
804)	CI: I-1-82 | Edad:82 | Riesgo: 4
805)	CI: I-6-85 | Edad:85 | Riesgo: 5
806)	CI: I-3-46 | Edad:46 | Riesgo: 5
807)	CI: I-4-62 | Edad:62 | Riesgo: 5
808)	CI: I-2-87 | Edad:87 | Riesgo: 1
809)	CI: I-0-84 | Edad:84 | Riesgo: 3
810)	CI: I-5-83 | Edad:83 | Riesgo: 4
811)	CI: I-9-88 | Edad:88 | Riesgo: 4
812)	CI: I-8-29 | Edad:29 | Riesgo: 4
813)	CI: I-1-55 | Edad:55 | Riesgo: 1
814)	CI: I-6-86 | Edad:86 | Riesgo: 2
815)	CI: I-3-34 | Edad:34 | Riesgo: 3
816)	CI: I-4-20 | Edad:20 | Riesgo: 1
817)	CI: I-2-81 | Edad:81 | Riesgo: 1
818)	CI: I-0-36 | Edad:36 | Riesgo: 4
819)	CI: I-5-67 | Edad:67 | Riesgo: 5
820)	CI: I-9-66 | Edad:66 | Riesgo: 5
821)	CI: I-8-71 | Edad:71 | Riesgo: 3
822)	CI: I-1-42 | Edad:42 | Riesgo: 5
823)	CI: I-6-86 | Edad:86 | Riesgo: 3
824)	CI: I-3-58 | Edad:58 | Riesgo: 2
825)	CI: I-4-62 | Edad:62 | Riesgo: 1
826)	CI: I-2-86 | Edad:86 | Riesgo: 3
827)	CI: I-0-83 | Edad:83 | Riesgo: 5
828)	CI: I-5-77 | Edad:77 | Riesgo: 2
829)	CI: I-9-41 | Edad:41 | Riesgo: 5
830)	CI: I-8-27 | Edad:27 | Riesgo: 3
831)	CI: I-1-71 | Edad:71 | Riesgo: 2
832)	CI: I-6-84 | Edad:84 | Riesgo: 4
833)	CI: I-3-83 | Edad:83 | Riesgo: 5
834)	CI: I-4-46 | Edad:46 | Riesgo: 5
835)	CI: I-2-86 | Edad:86 | Riesgo: 3
836)	CI: I-0-68 | Edad:68 | Riesgo: 4
837)	CI: I-5-87 | Edad:87 | Riesgo: 1
838)	CI: I-9-72 | Edad:72 | Riesgo: 1
839)	CI: I-8-87 | Edad:87 | Riesgo: 1
840)	CI: I-1-70 | Edad:70 | Riesgo: 5
841)	CI: I-6-77 | Edad:77 | Riesgo: 1
842)	CI: I-3-84 | Edad:84 | Riesgo: 5
843)	CI: I-4-73 | Edad:73 | Riesgo: 2
844)	CI: I-2-88 | Edad:88 | Riesgo: 3
845)	CI: I-0-79 | Edad:79 | Riesgo: 5
846)	CI: I-5-22 | Edad:22 | Riesgo: 3
847)	CI: I-9-21 | Edad:21 | Riesgo: 1
848)	CI: I-8-20 | Edad:20 | Riesgo: 5
849)	CI: I-1-66 | Edad:66 | Riesgo: 1
850)	CI: I-6-66 | Edad:66 | Riesgo: 1
851)	CI: I-3-78 | Edad:78 | Riesgo: 4
852)	CI: I-4-69 | Edad:69 | Riesgo: 4
853)	CI: I-2-70 | Edad:70 | Riesgo: 4
854)	CI: I-0-69 | Edad:69 | Riesgo: 1
855)	CI: I-5-39 | Edad:39 | Riesgo: 2
856)	CI: I-9-83 | Edad:83 | Riesgo: 1
857)	CI: I-8-80 | Edad:80 | Riesgo: 3
858)	CI: I-1-36 | Edad:36 | Riesgo: 4
859)	CI: I-6-87 | Edad:87 | Riesgo: 3
860)	CI: I-3-76 | Edad:76 | Riesgo: 4
861)	CI: I-4-65 | Edad:65 | Riesgo: 3
862)	CI: I-2-42 | Edad:42 | Riesgo: 2
863)	CI: I-0-71 | Edad:71 | Riesgo: 3
864)	CI: I-5-63 | Edad:63 | Riesgo: 2
865)	CI: I-9-50 | Edad:50 | Riesgo: 5
866)	CI: I-8-83 | Edad:83 | Riesgo: 2
867)	CI: I-1-74 | Edad:74 | Riesgo: 1
868)	CI: I-6-48 | Edad:48 | Riesgo: 2
869)	CI: I-3-71 | Edad:71 | Riesgo: 4
870)	CI: I-4-81 | Edad:81 | Riesgo: 1
871)	CI: I-2-23 | Edad:23 | Riesgo: 2
872)	CI: I-0-70 | Edad:70 | Riesgo: 3
873)	CI: I-5-82 | Edad:82 | Riesgo: 2
874)	CI: I-9-32 | Edad:32 | Riesgo: 1
875)	CI: I-8-31 | Edad:31 | Riesgo: 2
876)	CI: I-1-82 | Edad:82 | Riesgo: 2
877)	CI: I-6-64 | Edad:64 | Riesgo: 4
878)	CI: I-3-70 | Edad:70 | Riesgo: 1
879)	CI: I-4-81 | Edad:81 | Riesgo: 2
880)	CI: I-2-20 | Edad:20 | Riesgo: 2
881)	CI: I-0-76 | Edad:76 | Riesgo: 4
882)	CI: I-5-20 | Edad:20 | Riesgo: 5
883)	CI: I-9-84 | Edad:84 | Riesgo: 5
884)	CI: I-8-85 | Edad:85 | Riesgo: 3
885)	CI: I-1-64 | Edad:64 | Riesgo: 5
886)	CI: I-6-81 | Edad:81 | Riesgo: 4
887)	CI: I-3-78 | Edad:78 | Riesgo: 4
888)	CI: I-4-85 | Edad:85 | Riesgo: 5
889)	CI: I-2-80 | Edad:80 | Riesgo: 3
890)	CI: I-0-77 | Edad:77 | Riesgo: 4
891)	CI: I-5-74 | Edad:74 | Riesgo: 2
892)	CI: I-9-19 | Edad:19 | Riesgo: 5
893)	CI: I-8-83 | Edad:83 | Riesgo: 3
894)	CI: I-1-88 | Edad:88 | Riesgo: 5
895)	CI: I-6-75 | Edad:75 | Riesgo: 1
896)	CI: I-3-24 | Edad:24 | Riesgo: 5
897)	CI: I-4-86 | Edad:86 | Riesgo: 1
898)	CI: I-2-78 | Edad:78 | Riesgo: 3
899)	CI: I-0-89 | Edad:89 | Riesgo: 5
900)	CI: I-5-68 | Edad:68 | Riesgo: 2
901)	CI: I-9-85 | Edad:85 | Riesgo: 5
902)	CI: I-8-69 | Edad:69 | Riesgo: 1
903)	CI: I-1-26 | Edad:26 | Riesgo: 5
904)	CI: I-6-66 | Edad:66 | Riesgo: 3
905)	CI: I-3-87 | Edad:87 | Riesgo: 1
906)	CI: I-4-89 | Edad:89 | Riesgo: 1
907)	CI: I-2-45 | Edad:45 | Riesgo: 5
908)	CI: I-0-20 | Edad:20 | Riesgo: 3
909)	CI: I-5-68 | Edad:68 | Riesgo: 1
910)	CI: I-9-56 | Edad:56 | Riesgo: 5
911)	CI: I-8-70 | Edad:70 | Riesgo: 3
912)	CI: I-1-84 | Edad:84 | Riesgo: 2
913)	CI: I-6-42 | Edad:42 | Riesgo: 4
914)	CI: I-3-70 | Edad:70 | Riesgo: 3
915)	CI: I-4-77 | Edad:77 | Riesgo: 3
916)	CI: I-2-89 | Edad:89 | Riesgo: 1
917)	CI: I-0-88 | Edad:88 | Riesgo: 5
918)	CI: I-5-72 | Edad:72 | Riesgo: 1
919)	CI: I-9-30 | Edad:30 | Riesgo: 1
920)	CI: I-8-24 | Edad:24 | Riesgo: 2
921)	CI: I-1-80 | Edad:80 | Riesgo: 4
922)	CI: I-6-82 | Edad:82 | Riesgo: 2
923)	CI: I-3-21 | Edad:21 | Riesgo: 4
924)	CI: I-4-85 | Edad:85 | Riesgo: 2
925)	CI: I-2-71 | Edad:71 | Riesgo: 1
926)	CI: I-0-72 | Edad:72 | Riesgo: 5
927)	CI: I-5-19 | Edad:19 | Riesgo: 4
928)	CI: I-9-37 | Edad:37 | Riesgo: 1
929)	CI: I-8-36 | Edad:36 | Riesgo: 1
930)	CI: I-1-84 | Edad:84 | Riesgo: 5
931)	CI: I-6-20 | Edad:20 | Riesgo: 1
932)	CI: I-3-57 | Edad:57 | Riesgo: 3
933)	CI: I-4-73 | Edad:73 | Riesgo: 5
934)	CI: I-2-78 | Edad:78 | Riesgo: 3
935)	CI: I-0-82 | Edad:82 | Riesgo: 5
936)	CI: I-5-18 | Edad:18 | Riesgo: 3
937)	CI: I-9-23 | Edad:23 | Riesgo: 2
938)	CI: I-8-67 | Edad:67 | Riesgo: 4
939)	CI: I-1-86 | Edad:86 | Riesgo: 5
940)	CI: I-6-68 | Edad:68 | Riesgo: 3
941)	CI: I-3-28 | Edad:28 | Riesgo: 4
942)	CI: I-4-64 | Edad:64 | Riesgo: 4
943)	CI: I-2-82 | Edad:82 | Riesgo: 1
944)	CI: I-0-70 | Edad:70 | Riesgo: 3
945)	CI: I-5-35 | Edad:35 | Riesgo: 2
946)	CI: I-9-74 | Edad:74 | Riesgo: 4
947)	CI: I-8-52 | Edad:52 | Riesgo: 5
948)	CI: I-1-75 | Edad:75 | Riesgo: 1
949)	CI: I-6-77 | Edad:77 | Riesgo: 2
950)	CI: I-3-82 | Edad:82 | Riesgo: 4
951)	CI: I-4-73 | Edad:73 | Riesgo: 1
952)	CI: I-2-74 | Edad:74 | Riesgo: 4
953)	CI: I-0-72 | Edad:72 | Riesgo: 3
954)	CI: I-5-80 | Edad:80 | Riesgo: 2
955)	CI: I-9-79 | Edad:79 | Riesgo: 5
956)	CI: I-8-83 | Edad:83 | Riesgo: 3
957)	CI: I-6-63 | Edad:63 | Riesgo: 5
958)	CI: I-1-32 | Edad:32 | Riesgo: 2
959)	CI: I-3-69 | Edad:69 | Riesgo: 2
